C1_1,DATE,ARS,AUD,BRL,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HUF,JPY,KRW,MXN,NOK,NZD,PLN,RUB,SAR,SEK,SGD,TRY,ZAR,days
2887,10/27/2010,0.252684776,0.968400004,0.580753818,0.968757568,1.009387302,0.149633398,0.05581603,0.184726789,1.377950014,1.578500022,0.128890894,0.004997252,0.012245148,0.000886525,0.080192462,0.169310736,0.743300005,0.347330763,0.032621106,0.266663111,0.147636342,0.767047634,0.692281066,0.141397716,Wednesday
2888,10/28/2010,0.252684776,0.97785,0.583873416,0.976657877,1.017345745,0.149499178,0.056425448,0.186362027,1.390050005,1.594,0.128897539,0.005085694,0.012356357,0.000889838,0.080643861,0.169747585,0.75335,0.349534246,0.032636011,0.266663111,0.148766355,0.768580432,0.698324022,0.142633005,Thursday
2889,10/29/2010,0.252716705,0.9792,0.587440522,0.982800983,1.015228426,0.149458959,0.056398398,0.186254424,1.388750014,1.597350009,0.128922466,0.005110384,0.012392342,0.000888652,0.080848587,0.16980235,0.763300005,0.349803236,0.032396534,0.266663111,0.148995769,0.769822941,0.698324022,0.14371946,Friday
2890,1/11/2010,0.252525253,0.987750003,0.58530875,0.987069391,1.006339942,0.149678192,0.05671828,0.186244017,1.388750014,1.604600016,0.128990648,0.005125971,0.012396182,0.000895576,0.081003143,0.170351947,0.767600003,0.350060385,0.032449727,0.266663111,0.14939867,0.774653343,0.699912511,0.142742948,Monday
2891,2/11/2010,0.252684776,0.998900001,0.58530875,0.990148027,1.022129095,0.149723012,0.057214784,0.188107823,1.402550018,1.600800016,0.129000632,0.00516876,0.012375472,0.000897989,0.081257212,0.170969396,0.771750005,0.354635081,0.032483352,0.266663111,0.150537796,0.775524448,0.707088563,0.144398077,Tuesday
2892,3/11/2010,0.252684776,0.996700006,0.588166098,0.990932963,1.020981163,0.149902563,0.057178798,0.187984059,1.401350005,1.607900012,0.129009785,0.005140595,0.012283503,0.000900739,0.081484318,0.17087591,0.775500001,0.35640459,0.03248177,0.266663111,0.150405342,0.776849874,0.708340712,0.14454418,Wednesday
2893,4/11/2010,0.252684776,1.01435001,0.596089652,0.99765551,1.038691249,0.149723012,0.058036621,0.190803282,1.422450017,1.628200007,0.129010618,0.005217028,0.01240387,0.000902935,0.081694007,0.174392243,0.7946,0.36411965,0.032507111,0.266663111,0.153484874,0.778785873,0.716845878,0.146842878,Thursday
2894,5/11/2010,0.252684776,1.01385,0.595521677,0.99865182,1.043623461,0.150285543,0.057136327,0.188267189,1.403550002,1.620650011,0.12899564,0.005117838,0.012292563,0.000903098,0.081924908,0.173419928,0.79415,0.358667193,0.032701112,0.266663111,0.151514004,0.778785873,0.715307582,0.147504591,Friday
2895,8/11/2010,0.252365931,1.010250007,0.589344649,0.996214385,1.035518277,0.149812734,0.056602706,0.186563684,1.390550017,1.614400009,0.128992312,0.00506265,0.012319823,0.000898069,0.081924908,0.172134816,0.786250003,0.353119814,0.032425422,0.266663111,0.149470128,0.776940409,0.708717222,0.145509575,Monday
2896,9/11/2010,0.252365931,1.015100009,0.589327283,1.001552406,1.04020388,0.149476831,0.056655619,0.186661191,1.39115001,1.611600013,0.129000632,0.005092687,0.012373175,0.00089823,0.081743424,0.172666839,0.790200003,0.357679376,0.032653061,0.266652445,0.149864373,0.776789529,0.710732054,0.146924863,Tuesday
2897,10/11/2010,0.252365931,0.9994,0.584385227,0.995074382,1.026167265,0.150693189,0.055626634,0.183774545,1.36985001,1.602800002,0.129002296,0.00499488,0.012081672,0.000900739,0.08164665,0.169454188,0.779800004,0.351889647,0.032557382,0.266652445,0.147495889,0.776096236,0.702987698,0.144995831,Wednesday
2898,11/11/2010,0.252365931,0.997500006,0.582648721,0.995123893,1.02748523,0.150966184,0.055478502,0.183386974,1.366850008,1.615500012,0.129010618,0.004940223,0.012124151,0.000902609,0.08172739,0.16862269,0.779200004,0.347705146,0.032648903,0.266645335,0.146485806,0.777514287,0.697836706,0.144251228,Thursday
2899,12/11/2010,0.25220681,0.9886,0.580720093,0.990246076,1.023331969,0.150557061,0.055643658,0.183789745,1.369900001,1.61515,0.128998136,0.004955156,0.012142554,0.000886682,0.08172739,0.168118086,0.7746,0.348754076,0.032538843,0.266645335,0.14635717,0.770356675,0.697836706,0.144040331,Friday
2900,11/15/2010,0.251889169,0.98765,0.580720093,0.992309601,1.015125368,0.150443809,0.055260831,0.182378581,1.359750013,1.60685,0.12899564,0.004917751,0.012051097,0.00088347,0.081085902,0.166914256,0.7754,0.346374327,0.032318009,0.266645335,0.145261216,0.764467548,0.691085003,0.143284951,Monday
2901,11/16/2010,0.251572327,0.9769,0.575043128,0.977469332,1.011480301,0.150897842,0.054932982,0.181800002,1.3554,1.5911,0.128980666,0.004877692,0.012002641,0.000885347,0.081522182,0.165464293,0.76735,0.342765086,0.032139356,0.266645335,0.143914918,0.769882208,0.68331682,0.141835924,Tuesday
2902,11/17/2010,0.251730648,0.981900009,0.579542162,0.980392157,1.011173467,0.150421179,0.054969217,0.181656343,1.354150013,1.592000009,0.128935764,0.004899799,0.012035143,0.000873439,0.080410415,0.165933792,0.771800002,0.342137676,0.031933068,0.266645335,0.144409545,0.769882208,0.686766019,0.142569966,Wednesday
2903,11/18/2010,0.251730648,0.98785,0.582988399,0.981306118,1.004570797,0.150670484,0.055221161,0.182478422,1.360350012,1.599550002,0.128952391,0.004946577,0.011955287,0.000881135,0.080873433,0.166408733,0.77575,0.345214464,0.032207156,0.266645335,0.145189509,0.769971126,0.691085003,0.142600462,Thursday
2904,11/19/2010,0.251572327,0.984100004,0.581564408,0.979431929,1.001101211,0.150670484,0.055329626,0.183255908,1.366250012,1.595250009,0.128965695,0.00498132,0.011981788,0.000882145,0.081332553,0.167089961,0.777500002,0.346806777,0.032135225,0.266645335,0.145439737,0.771962328,0.691085003,0.142496829,Friday
2905,11/22/2010,0.251572327,0.98655,0.578134937,0.981354269,1.008522011,0.150625094,0.055104009,0.182525052,1.3609,1.59435,0.128950728,0.004963149,0.011979635,0.000888336,0.081523511,0.166017814,0.77135,0.345447008,0.032145038,0.26664889,0.144705235,0.772857253,0.690369348,0.143081986,Monday
2906,11/23/2010,0.251730648,0.97705,0.575705239,0.979383967,1.007658202,0.150274251,0.054336014,0.180173687,1.34335,1.587000007,0.128892555,0.004866891,0.012054002,0.000858369,0.081288256,0.164187436,0.7661,0.339097999,0.031869971,0.26664889,0.143541013,0.762253221,0.675675676,0.141108407,Tuesday
2907,11/24/2010,0.251730648,0.98355,0.580113702,0.989756025,1.00775975,0.15037594,0.05424023,0.179649325,1.3393,1.577600023,0.128905847,0.004865115,0.011994722,0.000875427,0.080189247,0.164649708,0.7625,0.338134848,0.031976977,0.266645335,0.144390779,0.76347534,0.678195999,0.141721347,Wednesday
2908,11/25/2010,0.251730648,0.98,0.580956254,0.989609104,0.99930049,0.15037594,0.053978193,0.178791726,1.3332,1.5759,0.128875944,0.00480908,0.011968165,0.000878889,0.08080351,0.163958617,0.7606,0.334963489,0.032047173,0.266652445,0.143700872,0.764350684,0.678472081,0.141950686,Thursday
2909,11/26/2010,0.251256281,0.963650004,0.579005269,0.980824874,0.996561862,0.150037509,0.053475936,0.177273533,1.32160001,1.561250024,0.128806224,0.004722773,0.011899096,0.000862441,0.08006918,0.16196955,0.750600005,0.327847354,0.03182433,0.266624007,0.142482617,0.758725341,0.67136623,0.13999622,Friday
2910,11/29/2010,0.250941029,0.958200001,0.58088876,0.975943005,0.997954194,0.150037509,0.052681488,0.175558716,1.30875,1.553350016,0.128817839,0.004613929,0.01185115,0.000867679,0.08006918,0.160978751,0.743500001,0.31958071,0.031849467,0.266627561,0.142166619,0.760167237,0.663459944,0.139545918,Monday
2911,11/30/2010,0.250689396,0.959300009,0.58411215,0.973283371,1.002154632,0.149785806,0.052075197,0.174517024,1.30065001,1.556550015,0.12877305,0.00461127,0.011945291,0.000862292,0.080020485,0.161046156,0.744300005,0.32247662,0.031731929,0.266631116,0.142015196,0.758984479,0.662800331,0.140958234,Tuesday
2912,1/12/2010,0.251098556,0.96305,0.586235198,0.980776775,0.995867151,0.150060024,0.052173006,0.175254118,1.306200006,1.556500009,0.128748181,0.004664397,0.011872255,0.000868508,0.080288396,0.161456988,0.74605,0.324976033,0.031781849,0.266631116,0.142553707,0.76115086,0.667891134,0.142165609,Wednesday
2913,2/12/2010,0.251256281,0.973250009,0.587785811,0.995272456,1.00477267,0.150082545,0.052614964,0.176703421,1.316950001,1.555500007,0.128683567,0.004736194,0.011915401,0.000870095,0.080647112,0.164039304,0.752300003,0.329001481,0.031941228,0.266631116,0.144362639,0.762282273,0.672608038,0.144274121,Thursday
2914,3/12/2010,0.251414205,0.988250004,0.593577492,0.99690958,1.024327785,0.15015015,0.053424511,0.179575125,1.338350004,1.572000014,0.128745695,0.004817536,0.012098482,0.000878349,0.081139194,0.167087169,0.7631,0.335587362,0.03206927,0.266638225,0.146745909,0.76405868,0.677506775,0.145516985,Friday
2915,6/12/2010,0.251414205,0.989600007,0.595592615,0.994431185,1.016570093,0.150398556,0.052957687,0.178253119,1.32860001,1.567900019,0.128781342,0.004738438,0.01210141,0.000882457,0.080847279,0.166336765,0.760750004,0.330082025,0.031979533,0.266638225,0.146001387,0.767489159,0.673400673,0.145079975,Monday
2916,7/12/2010,0.251414205,0.991150002,0.595202667,0.993196603,1.01853738,0.150466446,0.053126494,0.179044618,1.334350001,1.581700009,0.128805394,0.004797544,0.01203949,0.000883861,0.080848587,0.167563129,0.763350003,0.331625462,0.032208712,0.266638225,0.146064298,0.76695939,0.677966102,0.145320322,Tuesday
2917,8/12/2010,0.251414205,0.97625,0.59126116,0.98848416,1.010356151,0.15026296,0.052759312,0.177216984,1.321400016,1.577100003,0.128735751,0.004747662,0.011868732,0.0008726,0.080209829,0.165609526,0.74675,0.326051516,0.032154341,0.266638225,0.144344927,0.759965042,0.669680228,0.1441483,Wednesday
2918,9/12/2010,0.251414205,0.9827,0.585685838,0.989560141,1.01497082,0.15026296,0.052529285,0.176754956,1.317650013,1.573400024,0.128700957,0.004738663,0.011912562,0.000877655,0.080600961,0.165043737,0.7462,0.326440008,0.032297134,0.26664178,0.144588069,0.762572921,0.662690524,0.144848814,Thursday
2919,10/12/2010,0.251572327,0.9849,0.583668943,0.99009901,1.018796801,0.150308132,0.052504463,0.177301821,1.321800011,1.57890001,0.128644664,0.004748564,0.011914691,0.000874279,0.08021948,0.166563952,0.7488,0.327487678,0.032338912,0.266645335,0.14499478,0.763446196,0.665114732,0.146131533,Friday
2920,12/13/2010,0.251730648,0.994500007,0.58844298,0.996164766,1.033057851,0.150037509,0.053171691,0.17959125,1.33875,1.585800011,0.128562796,0.004832202,0.011949573,0.0008726,0.08021948,0.168406871,0.755600001,0.33435311,0.032546786,0.26664889,0.146089904,0.76405868,0.665557404,0.145852325,Monday
2921,12/14/2010,0.251572327,0.99915,0.590807042,0.993245928,1.038745196,0.15037594,0.053164624,0.179512265,1.33800001,1.57855,0.128619845,0.004859559,0.01197103,0.000876885,0.080739575,0.169679899,0.753,0.335221749,0.032544138,0.26664889,0.14673299,0.76799017,0.662361318,0.146477223,Tuesday
2922,12/15/2010,0.251572327,0.992400002,0.588616163,0.996859891,1.03998752,0.150195254,0.053019458,0.178866878,1.3329,1.5621,0.128647147,0.004843905,0.011904762,0.000865951,0.080896331,0.168756434,0.744550002,0.334789668,0.032615254,0.266656,0.146757754,0.761585621,0.659630607,0.146772832,Wednesday
2923,12/16/2010,0.251572327,0.983900002,0.588131506,0.993690068,1.029760066,0.150082545,0.05243701,0.177124386,1.319400012,1.559250011,0.128598342,0.004804112,0.01185677,0.000867604,0.080110232,0.167467721,0.735200001,0.330578512,0.032493907,0.266659556,0.146258702,0.760687662,0.65681445,0.145800225,Thursday
2924,12/17/2010,0.251572327,0.9852,0.583464613,0.989021857,1.029442042,0.150217816,0.052186619,0.176556789,1.315250014,1.546900021,0.128599996,0.004806421,0.01188566,0.000867378,0.08046347,0.166979754,0.736300001,0.329924117,0.032605577,0.266659556,0.146249077,0.762369444,0.647039793,0.145868281,Friday
2925,12/20/2010,0.251572327,0.99185,0.585685838,0.980728681,1.036108377,0.149880096,0.051908952,0.175941728,1.310650001,1.54985,0.128562796,0.004728468,0.011950287,0.000869414,0.080584073,0.16672502,0.74065,0.327359031,0.032430679,0.266659556,0.145850197,0.758006443,0.640204866,0.145910848,Monday
2926,12/21/2010,0.251572327,0.997650005,0.589831308,0.982366521,1.043351244,0.150172699,0.052045384,0.176264255,1.313350012,1.547700022,0.128632253,0.004745634,0.011946004,0.000865576,0.080619155,0.167226877,0.743950003,0.32891491,0.032532492,0.266659556,0.146595324,0.760167237,0.642983443,0.146649069,Tuesday
2927,12/22/2010,0.251730648,1.000900009,0.58979652,0.985027581,1.049428062,0.150398556,0.051810787,0.175805629,1.310200005,1.53965,0.128612401,0.004738775,0.01198107,0.000866551,0.080819183,0.166752822,0.743400004,0.328385656,0.032631218,0.266666667,0.145599616,0.763766898,0.644537544,0.147162703,Wednesday
2928,12/23/2010,0.251414205,1.00375001,0.589761736,0.989511181,1.040366209,0.150534397,0.051663567,0.175335548,1.306750013,1.540500023,0.128540487,0.004700021,0.012040214,0.000870474,0.08097166,0.166908684,0.747000003,0.329679387,0.032658393,0.266666667,0.145578419,0.765228038,0.644953241,0.147902739,Thursday
2929,12/24/2010,0.251414205,1.0044,0.589761736,0.992950055,1.039176972,0.150920616,0.051810787,0.175997466,1.31165,1.5432,0.128537183,0.004701236,0.01205909,0.000868961,0.08097166,0.167378023,0.7483,0.330644095,0.032819705,0.26664889,0.145889562,0.768698593,0.645890522,0.148367953,Friday
2930,12/27/2010,0.250941029,1.00315,0.591891092,0.991915886,1.039447014,0.150806816,0.051813472,0.17644464,1.31505,1.5386,0.128537183,0.004714707,0.012061999,0.000870322,0.08097166,0.167726137,0.7481,0.330616766,0.032957617,0.266695114,0.146118721,0.770297335,0.645953104,0.14822171,Monday
2931,12/28/2010,0.251098556,1.0114,0.591436007,1.001101211,1.050861707,0.150988978,0.051813069,0.17616489,1.3132,1.53785,0.128498368,0.00470428,0.012179526,0.00087108,0.080821143,0.168054517,0.75575,0.329136839,0.032988602,0.266656,0.145760908,0.770950582,0.641066735,0.149520413,Tuesday
2932,12/29/2010,0.251256281,1.013350005,0.596374046,1.000350123,1.052077854,0.151011779,0.051852428,0.176214559,1.313600014,1.542450006,0.128493415,0.004697592,0.012186205,0.000872296,0.080781969,0.168215652,0.763900005,0.331158724,0.032811628,0.266659556,0.146042966,0.771218139,0.639795266,0.150256187,Wednesday
2933,12/30/2010,0.251540687,1.012400007,0.601684717,1.000350123,1.066041256,0.151469252,0.052696757,0.178021469,1.327050017,1.540050017,0.128476081,0.00475003,0.012229424,0.000881213,0.080781969,0.169721656,0.769100004,0.334509692,0.032694697,0.266659556,0.147769421,0.773634535,0.644745326,0.150297966,Thursday
2934,12/31/2010,0.251540687,1.012400007,0.601684717,1.000350123,1.066041256,0.150995817,0.052696757,0.178021469,1.327050017,1.540050017,0.128630599,0.00475003,0.012229424,0.000881213,0.080749354,0.169721656,0.769100004,0.334509692,0.032694697,0.266659556,0.147769421,0.779180302,0.644745326,0.150297966,Friday
2935,3/1/2011,0.251730648,1.01865,0.606575276,1.00974403,1.070434596,0.150995817,0.053390283,0.179283761,1.3362,1.5466,0.128673632,0.004810801,0.012240651,0.000887705,0.080749354,0.171569258,0.7752,0.338506846,0.032693628,0.26664889,0.149409831,0.777695688,0.640922929,0.151024322,Monday
2936,4/1/2011,0.251730648,1.00655,0.602228245,1.001001001,1.055520372,0.151331719,0.053557561,0.178681509,1.33175,1.559100017,0.128696816,0.004828585,0.012191405,0.000892061,0.081663985,0.170559692,0.7681,0.34106412,0.032684545,0.266659556,0.148915892,0.77688005,0.647039793,0.149370776,Tuesday
2937,5/1/2011,0.251730648,0.997550007,0.596943649,1.004066469,1.035357457,0.151034587,0.052907254,0.176366843,1.314250003,1.546400019,0.128660388,0.004759525,0.012003361,0.000888099,0.081743424,0.16876213,0.761150003,0.339385712,0.032625895,0.266659556,0.147576426,0.775554521,0.645786245,0.148486918,Wednesday
2938,6/1/2011,0.251730648,0.994600008,0.59304946,1.002757583,1.036860387,0.150920616,0.052910053,0.174933744,1.303450004,1.547600021,0.128626462,0.004715647,0.012016342,0.000893176,0.081825695,0.167861279,0.756150002,0.337347772,0.032560033,0.266659556,0.145809791,0.772976733,0.644849266,0.147125896,Thursday
2939,7/1/2011,0.251414205,0.998150009,0.592417062,1.009234496,1.037344398,0.150852316,0.052932458,0.174273714,1.298350002,1.557100002,0.128621499,0.004698255,0.012051823,0.000891027,0.081753448,0.167950085,0.762200002,0.335115028,0.032494435,0.266659556,0.145094711,0.771188401,0.638467678,0.147769421,Friday
2940,10/1/2011,0.251414205,0.9909,0.592557478,1.004722194,1.030821565,0.150738619,0.052548607,0.173671414,1.293850016,1.556550015,0.128617363,0.004625454,0.012088975,0.000889284,0.081696009,0.16749016,0.759900004,0.331553994,0.032583904,0.266659556,0.145225353,0.769585963,0.632511069,0.146003519,Monday
2941,11/1/2011,0.251414205,0.98475,0.592943967,1.008166146,1.023751024,0.151080224,0.052819226,0.173529769,1.292800002,1.556450006,0.128549575,0.004651704,0.011983942,0.00088881,0.081749438,0.167330411,0.75845,0.334913006,0.032693735,0.266659556,0.145835308,0.771456123,0.632011376,0.145613396,Tuesday
2942,12/1/2011,0.251414205,0.992800006,0.597442944,1.014816318,1.029442042,0.15142338,0.053610679,0.175290983,1.305850013,1.569500019,0.128594208,0.004730928,0.012004802,0.000893336,0.082274732,0.169118891,0.758850005,0.340095567,0.033107101,0.266659556,0.147634163,0.773993808,0.639590662,0.146346461,Wednesday
2943,1/13/2011,0.251414205,0.997900009,0.599808061,1.011889704,1.036430533,0.151331719,0.054641823,0.17898373,1.333300001,1.585750019,0.128590074,0.004846135,0.012075107,0.000897505,0.08278831,0.170616437,0.768350004,0.343878955,0.033336111,0.266656,0.149145768,0.775584597,0.645265365,0.146557725,Thursday
2944,1/14/2011,0.251414205,0.988650001,0.594282998,1.008674602,1.037290597,0.151584053,0.054785515,0.179370589,1.336150009,1.58785,0.128600823,0.00485119,0.012074378,0.000897022,0.082383859,0.170552419,0.766750003,0.34524426,0.033261267,0.266656,0.149396438,0.7768197,0.645265365,0.144194027,Friday
2945,1/17/2011,0.251414205,0.995150007,0.594282998,1.014250216,1.037021674,0.15167602,0.054695619,0.178348493,1.328750014,1.590800009,0.128592554,0.004835707,0.01210141,0.000894775,0.083122756,0.170692157,0.773100004,0.343341745,0.033372825,0.266656,0.148798452,0.774413382,0.647983152,0.145047358,Monday
2946,1/18/2011,0.251098556,0.996950001,0.596765531,1.00791211,1.03912298,0.151883354,0.055088831,0.179717125,1.339150012,1.598650023,0.128574367,0.004904846,0.012093361,0.000895576,0.083122756,0.171304743,0.77045,0.345847239,0.033434752,0.266656,0.150078041,0.77784692,0.650195059,0.144837275,Tuesday
2947,1/19/2011,0.251098556,1.003200007,0.597943076,1.006491873,1.042046579,0.151929505,0.055570992,0.181083969,1.34940001,1.598450015,0.128576021,0.00495025,0.012185463,0.000900657,0.083055099,0.172407848,0.772450002,0.348177292,0.03354579,0.266652445,0.151489903,0.780396441,0.645890522,0.143581202,Wednesday
2948,1/20/2011,0.251098556,0.983800001,0.598694845,0.997954194,1.032524522,0.151860289,0.055126792,0.179966166,1.341150003,1.58425002,0.128500019,0.004855901,0.012048193,0.000893256,0.082583885,0.169923534,0.754300004,0.343229792,0.033277317,0.266652445,0.149568495,0.776276976,0.633312223,0.140753878,Thursday
